rowid,kepid,tce_plnt_num,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_time0bk,tce_time0,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_eccen,tce_longp,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_max_sngle_ev,tce_max_mult_ev,tce_minmes,tce_mesmad,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_fwm_stat,tce_fwm_sra,tce_fwm_sdec,tce_fwm_srao,tce_fwm_sdeco,tce_fwm_prao,tce_fwm_pdeco,tce_dicco_mra,tce_dicco_mdec,tce_dicco_msky,tce_dicco_fra,tce_dicco_fdec,tce_dicco_fsky,tce_dikco_mra,tce_dikco_mdec,tce_dikco_msky,tce_dikco_fra,tce_dikco_fdec,tce_dikco_fsky,av_vf_pc,av_vf_afp,av_vf_ntp,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
199,2441495,1,q1_q17_dr24_tce,15-JAN-2015,002/002441/002441495/dv/kplr002441495-001-20141002224145_dvs.pdf,002/002441/002441495/dv/kplr002441495-20141002224145_dvr.pdf,12.493400,138.462,2.45497e+06,2.40599550000e-02,41.5084100,89.560,3.1770000e-01,2.2380,5.8350000e-02,7.0450000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6194352,-0.4468868,1.1392120,-0.5153256,107,mandel-agol_geometric_transit_model,1,7.2010000e+01,1.861e+03,2.274e+03,7.649e+01,1.378e+03,105,1.248e+03,1.74200e+02,2.1060000,0.099300,6.53e+02,1,,11111111111111111000000000000000,5211.00,4.55,0.000,0.802,SPE57,SPE57,SPE57,DSEP,1.040e+01,6.522e+01,-3.3930e+00,0.73730,2.8440000e-01,8.8460e+01,1.1040000e+00,5.2030000e-02,9.34640000e+00,19.401457,37.769681,5.7430000e-02,-3.9300000e-01,1.7750000e-04,1.5560000e-04,-1.83180000e-01,2.82360000e-02,1.85340000e-01,0,0,0,5.39180000e-02,3.03600000e-01,0.3083500,0,0,0,97.0780,2.9101,0.0119,99.1289,0.8711,0.0000,PC,PC,0.00000000000000e+00,7.56495100e+00,-5.3496990000e-02,1.07240100e+00
204,2557816,1,q1_q17_dr24_tce,15-JAN-2015,002/002557/002557816/dv/kplr002557816-001-20141002224145_dvs.pdf,002/002557/002557816/dv/kplr002557816-20141002224145_dvr.pdf,9.378890,138.938,2.45497e+06,2.20725160000e-02,19.2478290,88.520,4.9550000e-01,3.3280,9.4590000e-02,5.5100000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.2616004,0.8421400,-0.5076146,0.1053554,140,mandel-agol_geometric_transit_model,1,3.9530000e+01,3.625e+03,4.381e+03,4.193e+01,1.794e+03,137,1.103e+03,1.83200e+02,1.9460000,0.078780,8.03e+02,1,,11111111111111111000000000000000,5684.00,4.49,-0.660,0.808,PHO1,KIC0,KIC0,DSEP,8.420e+00,3.769e+01,-2.7200e+00,0.62470,1.2280000e-02,6.0330e+01,1.0490000e+00,7.2170000e-02,8.82130000e+00,19.130923,37.829610,-1.2220000e-01,-3.6060000e-01,6.6130000e-05,-2.9800000e-04,1.55850000e-01,-5.55890000e-02,1.65460000e-01,0,0,0,9.07590000e-02,-4.13420000e-01,0.4232700,0,0,0,99.8604,0.1396,0.0000,99.7913,0.2087,0.0000,PC,PC,6.34966267320000e-270,7.50808300e+00,-1.6243650000e-01,1.07898800e+00
211,2696703,1,q1_q17_dr24_tce,15-JAN-2015,002/002696/002696703/dv/kplr002696703-001-20141002224145_dvs.pdf,002/002696/002696703/dv/kplr002696703-20141002224145_dvr.pdf,6.094050,133.660,2.45497e+06,8.93750730000e-02,11.1148940,84.840,1.0000000e+00,1.8100,9.0500000e-01,2.7580000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.4305628,0.6891192,-0.6356868,0.2111592,222,mandel-agol_geometric_transit_model,1,2.3870000e+02,2.020e+03,3.101e+03,5.770e+01,2.860e+03,219,1.975e+04,1.82400e+03,16.3500000,0.074380,1.42e+03,1,,11111111111111111000000000000000,6790.00,4.16,0.180,1.676,PHO54,PHO54,PHO54,DSEP,3.108e+01,1.367e+02,-9.6610e+00,0.68200,5.2910000e-02,2.0040e+02,1.7470000e+00,7.0700000e-02,5.50390000e+02,19.137139,37.991237,-9.2160000e-01,-4.7310000e-01,1.4200000e-03,1.3510000e-03,-2.85720000e+00,-1.98200000e+00,3.47730000e+00,0,0,0,-2.95870000e+00,-1.26120000e+00,3.2163000,0,0,0,29.1138,65.9896,4.8966,21.6536,66.5822,11.7642,PC,AFP,0.00000000000000e+00,7.81058600e+00,-1.4658620000e+00,1.30238600e+00
216,2832589,1,q1_q17_dr24_tce,15-JAN-2015,002/002832/002832589/dv/kplr002832589-001-20141002224145_dvs.pdf,002/002832/002832589/dv/kplr002832589-20141002224145_dvr.pdf,10.849700,136.744,2.45497e+06,3.85476650000e-02,11.4282870,85.520,8.9330000e-01,3.8420,6.2210000e-01,1.2270000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.6065922,-0.3969586,1.0812407,-0.4987672,124,mandel-agol_geometric_transit_model,1,3.6000000e+01,3.789e+03,4.546e+03,4.406e+01,1.560e+03,119,1.788e+03,2.51900e+02,3.2770000,0.091480,6.76e+02,1,,11111111111111111000000000000000,5252.00,4.59,-0.020,0.779,PHO1,KIC0,KIC0,DSEP,1.180e+01,3.502e+01,-3.3270e+00,0.90690,2.1730000e+00,3.8610e+01,1.0280000e+00,9.5020000e-02,1.54350000e+02,19.067139,38.009316,9.7000000e-01,-8.0650000e-01,1.4920000e-03,-1.0580000e-04,-3.88220000e+00,2.29670000e-01,3.88900000e+00,0,0,0,5.10760000e-02,5.30550000e-02,0.0736450,0,0,0,73.3335,26.0314,0.6351,80.8963,16.2688,2.8348,PC,PC,3.03317216940000e-236,7.55663100e+00,-3.2672040000e-02,1.06864600e+00
234,1871056,1,q1_q17_dr24_tce,15-JAN-2015,001/001871/001871056/dv/kplr001871056-001-20141002224145_dvs.pdf,001/001871/001871056/dv/kplr001871056-20141002224145_dvr.pdf,40.806300,155.721,2.45499e+06,1.63245100000e-02,23.0920040,89.290,2.8490000e-01,13.1700,2.2990000e-01,3.1380000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4684744,0.4290840,-0.1717556,0.0051010,34,mandel-agol_geometric_transit_model,1,3.3640000e+01,3.216e+03,3.943e+03,6.521e+01,4.290e+02,32,3.964e+02,3.81300e+02,3.7360000,0.264000,7.72e+02,2,,11111111111111111000000000000000,6207.00,3.96,0.240,2.097,SPE59,SPE59,SPE59,DSEP,8.363e+00,3.304e+01,-3.3570e+00,0.74960,1.0780000e-01,4.4070e+01,1.0180000e+00,1.0160000e-01,5.06670000e+00,19.469649,37.376213,3.5700000e-01,-9.8760000e-02,-1.0920000e-04,-6.0500000e-05,-3.73560000e-01,3.21640000e-01,4.92950000e-01,0,0,0,-2.96250000e-01,2.35280000e-01,0.3783100,0,0,0,94.3032,4.9671,0.7297,97.6852,1.6650,0.6498,PC,PC,4.79076400340000e-185,7.81304100e+00,-4.0524050000e-01,1.15371300e+00
237,2141783,1,q1_q17_dr24_tce,15-JAN-2015,002/002141/002141783/dv/kplr002141783-001-20141002224145_dvs.pdf,002/002141/002141783/dv/kplr002141783-20141002224145_dvr.pdf,116.520000,144.147,2.45498e+06,2.39990370000e-02,255.0679900,89.980,7.7660000e-02,3.5630,8.4010000e-02,6.8980000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4166668,0.4776096,-0.1567918,-0.0157966,12,mandel-agol_geometric_transit_model,1,2.0580000e+01,4.180e+02,4.211e+02,2.812e+01,1.560e+02,11,1.054e+02,2.72400e+01,3.6950000,0.481600,4.57e+02,1,,11111111111111111000000000000000,6056.00,4.18,0.000,1.411,SPE57,SPE57,SPE57,DSEP,7.094e+00,1.966e+01,-5.0190e+00,0.68710,1.3560000e-01,2.8610e+01,1.0470000e+00,2.5530000e-01,1.89540000e+01,19.091329,37.552516,-1.9340000e-01,-1.5520000e-02,-1.0920000e-04,-1.0280000e-03,3.25170000e-01,-1.81230000e-01,3.72260000e-01,0,0,0,3.23040000e-01,-2.54810000e-01,0.4114400,0,0,0,92.8017,6.4820,0.7163,96.4504,2.7362,0.8134,PC,PC,5.50968406590000e-82,7.29141400e+00,-2.9130850000e-03,1.02705600e+00
250,2558163,1,q1_q17_dr24_tce,15-JAN-2015,002/002558/002558163/dv/kplr002558163-001-20141002224145_dvs.pdf,002/002558/002558163/dv/kplr002558163-20141002224145_dvr.pdf,17.543600,138.919,2.45497e+06,1.38434250000e-02,19.6138530,89.710,9.9440000e-02,6.8940,9.5060000e-02,2.2780000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.2474056,0.9459906,-0.7011106,0.1926690,81,mandel-agol_geometric_transit_model,1,1.0170000e+01,4.220e+03,4.983e+03,1.172e+01,1.001e+03,76,4.801e+02,1.32200e+02,1.1980000,0.126600,6.58e+02,1,,11111111111111111000000000000000,5960.00,4.58,-0.580,0.793,PHO1,KIC0,KIC0,DSEP,5.533e+00,9.934e+00,-2.8490e+00,0.66830,3.1640000e-04,1.4860e+01,1.0240000e+00,2.8680000e-01,6.96720000e+00,19.137649,37.899091,-1.7490000e+00,-1.4000000e+00,3.1600000e-04,1.6650000e-04,2.70540000e-01,-5.67690000e-01,6.28850000e-01,0,0,0,3.41800000e-01,-6.80270000e-01,0.7613200,0,0,0,95.5963,3.8198,0.5839,98.3129,1.1698,0.5173,PC,PC,2.09007652970000e-21,7.44517500e+00,-1.8769250000e-01,1.07354800e+00
252,2558370,1,q1_q17_dr24_tce,15-JAN-2015,002/002558/002558370/dv/kplr002558370-001-20141002224145_dvs.pdf,002/002558/002558370/dv/kplr002558370-20141002224145_dvr.pdf,0.546250,131.581,2.45496e+06,1.87377000000e-01,3.0129772,72.630,8.9960000e-01,1.0730,5.9410000e-01,2.1920000e+04,0,0,claret_nonlinear_limb_darkening_model_2011,0.4997976,0.1043987,0.3852545,-0.2420112,1133,mandel-agol_geometric_transit_model,1,5.8710000e+01,1.426e+04,1.655e+04,5.020e+01,1.452e+04,1116,3.580e+04,3.57200e+03,20.4500000,0.013080,2.23e+03,1,,00000000011111111000000000000000,5780.00,4.44,0.000,1.000,Solar,Solar,Solar,Solar,6.521e+00,3.791e+01,-1.7770e+00,0.51840,7.2870000e-02,7.3140e+01,1.5490000e+00,4.6880000e-02,1.96990000e+02,19.142290,37.838739,-4.5690000e+00,1.5570000e+00,-4.3510000e-03,3.0900000e-03,5.70270000e+00,-4.75640000e+00,7.42600000e+00,0,0,0,-2.51090000e-01,-7.25670000e-01,0.7678900,0,0,0,20.4088,66.1546,13.4366,16.2405,68.6655,15.0940,PC,AFP,7.77121727470000e-243,7.77582900e+00,-4.0881890000e-01,1.15226200e+00
253,2579043,1,q1_q17_dr24_tce,15-JAN-2015,002/002579/002579043/dv/kplr002579043-001-20141002224145_dvs.pdf,002/002579/002579043/dv/kplr002579043-20141002224145_dvr.pdf,6.312160,136.936,2.45497e+06,1.87752850000e-02,8.8347635,86.760,4.9920000e-01,4.8470,1.1830000e-01,3.9540000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3554752,0.7155952,-0.5108720,0.1347400,215,mandel-agol_geometric_transit_model,1,3.0760000e+01,7.811e+03,9.511e+03,3.320e+01,2.717e+03,208,1.772e+03,3.13200e+02,2.2500000,0.068480,1.11e+03,1,,11111111111111111000000000000000,6302.00,4.39,-0.140,1.098,PHO1,KIC0,KIC0,DSEP,6.929e+00,2.993e+01,-2.4800e+00,0.72190,2.1130000e+00,4.1470e+01,1.0270000e+00,8.2840000e-02,5.68740000e+01,19.475695,37.889420,4.6230000e-01,-7.2040000e-01,2.2060000e-04,-4.9390000e-04,-1.35510000e+00,2.64150000e+00,2.96880000e+00,0,0,0,-1.74440000e-01,2.01160000e-01,0.2662600,0,0,0,68.2933,31.3809,0.3258,75.4187,21.3186,3.2627,PC,PC,3.36700433930000e-176,7.40523700e+00,-1.6043530000e-01,1.06422600e+00
274,1429589,1,q1_q17_dr24_tce,15-JAN-2015,001/001429/001429589/dv/kplr001429589-001-20141002224145_dvs.pdf,001/001429/001429589/dv/kplr001429589-20141002224145_dvr.pdf,38.168800,144.468,2.45498e+06,9.59456650000e-03,22.2027000,87.760,8.6810000e-01,6.7690,2.5380000e-01,8.3530000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3008596,0.8400812,-0.6241166,0.1738270,34,mandel-agol_geometric_transit_model,1,8.1660000e+00,1.726e+03,2.122e+03,1.218e+01,4.160e+02,31,2.223e+02,5.51000e+01,1.5340000,0.223700,6.96e+02,1,,11111111111111111000000000000000,6164.00,4.12,-0.280,1.465,PHO1,KIC0,KIC0,DSEP,4.915e+00,7.931e+00,-2.9550e+00,0.76200,2.1840000e-01,1.0410e+01,1.0300000e+00,3.7260000e-01,1.93340000e+00,19.383726,37.089501,-1.0280000e+00,-1.1130000e+00,-2.8950000e-05,-1.0830000e-04,1.50540000e+00,1.80440000e+00,2.34990000e+00,0,0,0,-8.69960000e-01,1.06920000e+00,1.3784000,0,0,0,72.9797,16.3513,10.6691,80.7676,9.1101,10.1223,PC,PC,1.06794403380000e-14,7.37078600e+00,3.8080450000e-03,1.03733500e+00
279,1871056,2,q1_q17_dr24_tce,15-JAN-2015,001/001871/001871056/dv/kplr001871056-002-20141002224145_dvs.pdf,001/001871/001871056/dv/kplr001871056-20141002224145_dvr.pdf,140.103000,216.217,2.45505e+06,1.68273830000e-02,57.8974760,89.700,3.0280000e-01,17.9400,3.2640000e-01,3.3260000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4684744,0.4290840,-0.1717556,0.0051010,9,mandel-agol_geometric_transit_model,1,1.8130000e+01,1.183e+03,1.420e+03,4.096e+01,1.040e+02,7,1.465e+02,8.75600e+01,3.8510000,0.600800,5.12e+02,2,,11111111111111111000000000000000,6207.00,3.96,0.240,2.097,SPE59,SPE59,SPE59,DSEP,6.469e+00,1.377e+01,-2.8670e+00,0.66050,1.0850000e-01,2.0850e+01,1.3170000e+00,2.0810000e-01,1.31460000e+01,19.469662,37.376368,9.3130000e-01,4.6210000e-01,-3.0680000e-04,-2.5080000e-04,-3.81170000e-01,1.60490000e+00,1.64950000e+00,0,0,0,-3.43050000e-01,1.52230000e+00,1.5605000,0,0,0,80.0952,16.1198,3.7850,84.9313,8.4434,6.6253,PC,PC,7.13803453060000e-26,8.87212600e+00,-1.6588690000e+00,1.47634700e+00
284,2142522,1,q1_q17_dr24_tce,15-JAN-2015,002/002142/002142522/dv/kplr002142522-001-20141002224145_dvs.pdf,002/002142/002142522/dv/kplr002142522-20141002224145_dvr.pdf,13.323500,134.037,2.45497e+06,1.14793000000e-02,11.1869080,85.320,9.1350000e-01,3.9520,2.5670000e-01,1.0950000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4939096,0.2694792,0.0821272,-0.1082680,102,mandel-agol_geometric_transit_model,1,1.6790000e+01,2.904e+03,3.576e+03,2.163e+01,1.287e+03,98,1.112e+03,3.77000e+02,1.5220000,0.116200,8.71e+02,1,,11111111111111111000000000000000,6106.00,4.34,0.200,1.215,SPE59,SPE59,SPE59,DSEP,7.393e+00,1.626e+01,-2.1770e+00,0.68320,1.0440000e-02,2.3800e+01,1.0320000e+00,1.3380000e-01,1.48220000e+01,19.108414,37.537112,1.2830000e+00,-6.7540000e-01,-1.4850000e-04,6.5510000e-05,5.82640000e-02,8.95990000e-01,8.97880000e-01,0,0,0,5.17100000e-02,9.23630000e-01,0.9250700,0,0,0,98.6216,1.3199,0.0584,99.5714,0.4280,0.0006,PC,PC,1.57602823830000e-55,7.31275800e+00,-1.3939420000e-01,1.04787300e+00
294,2309719,1,q1_q17_dr24_tce,15-JAN-2015,002/002309/002309719/dv/kplr002309719-001-20141002224145_dvs.pdf,002/002309/002309719/dv/kplr002309719-20141002224145_dvr.pdf,54.356300,164.070,2.45500e+06,1.66808020000e-01,39.2553480,88.540,9.9900000e-01,6.3780,3.8720000e+01,1.0520000e+04,0,0,claret_nonlinear_limb_darkening_model_2011,0.4055394,0.5402398,-0.2603250,0.0290326,23,mandel-agol_geometric_transit_model,1,5.4750000e+02,1.148e+03,1.326e+03,9.066e+02,2.990e+02,22,1.539e+04,3.25300e+02,22.8400000,0.289700,5.66e+02,1,,11111111111111111000000000000000,6161.00,4.28,0.000,1.255,SPE57,SPE57,SPE57,DSEP,1.555e+02,5.798e+02,-3.4560e+00,0.64950,1.1740000e-01,8.9270e+02,9.4440000e-01,5.9610000e-03,1.06610000e+02,19.528724,37.606599,1.4940000e-02,-1.4590000e-01,1.0710000e-04,1.2480000e-03,-2.61810000e-02,-4.94910000e-02,5.59890000e-02,0,0,0,-1.61690000e-02,2.81000000e-02,0.0324200,0,0,0,39.6458,59.8876,0.4666,31.9886,64.0316,3.9799,PC,AFP,0.00000000000000e+00,7.20002600e+00,-4.8493740000e-02,1.01985400e+00
295,2442448,1,q1_q17_dr24_tce,15-JAN-2015,002/002442/002442448/dv/kplr002442448-001-20141002224145_dvs.pdf,002/002442/002442448/dv/kplr002442448-20141002224145_dvr.pdf,76.613500,153.799,2.45499e+06,2.13631610000e-02,53.8380260,89.440,5.2160000e-01,9.5470,2.7220000e-01,5.0960000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3161320,0.7878760,-0.5551056,0.1424056,18,mandel-agol_geometric_transit_model,1,2.3090000e+01,1.437e+03,1.555e+03,2.875e+01,2.210e+02,16,1.106e+02,2.21600e+01,2.3800000,0.352000,4.64e+02,1,,11111111111111111000000000000000,6170.00,4.42,-0.280,1.021,PHO1,KIC0,KIC0,DSEP,8.151e+00,2.283e+01,-2.7930e+00,0.69700,4.5730000e+00,3.2750e+01,1.0120000e+00,1.2230000e-01,1.11450000e+01,19.416359,37.759088,5.3410000e-01,1.0240000e-01,-3.2760000e-04,-3.7020000e-04,-1.51060000e-01,-3.75910000e-01,4.05120000e-01,0,0,0,-3.32490000e-01,-3.18500000e-01,0.4604200,0,0,0,98.0926,1.7679,0.1395,99.2511,0.5458,0.2031,PC,PC,1.51394691050000e-105,7.37540200e+00,-1.0253590000e-01,1.05244300e+00
297,2443393,1,q1_q17_dr24_tce,15-JAN-2015,002/002443/002443393/dv/kplr002443393-001-20141002224145_dvs.pdf,002/002443/002443393/dv/kplr002443393-20141002224145_dvr.pdf,73.709700,202.806,2.45504e+06,1.23167380000e-02,26.1570490,88.050,8.9050000e-01,10.3600,5.8280000e-01,1.3340000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4109164,0.6049340,-0.4074460,0.1004376,17,mandel-agol_geometric_transit_model,1,1.5900000e+01,1.367e+03,1.692e+03,2.129e+01,2.210e+02,16,1.422e+02,3.49200e+01,2.0340000,0.372600,5.64e+02,1,,11111111111111111000000000000000,6340.00,4.18,0.080,1.513,SPE59,SPE59,SPE59,DSEP,5.552e+00,1.584e+01,-3.7250e+00,0.74660,3.0670000e+00,2.1220e+01,1.0040000e+00,2.3510000e-01,3.94340000e+00,19.430514,37.742854,4.8200000e-01,-2.9940000e-01,-1.2940000e-04,1.4770000e-06,-7.67030000e-02,1.68720000e+00,1.68900000e+00,0,0,0,-1.55290000e-01,1.69830000e+00,1.7054000,0,0,0,91.3323,6.9833,1.6844,94.8054,3.0816,2.1130,PC,PC,3.26092671080000e-48,7.65794800e+00,-1.6237650000e-01,1.10062900e+00
312,2715695,1,q1_q17_dr24_tce,15-JAN-2015,002/002715/002715695/dv/kplr002715695-001-20141002224145_dvs.pdf,002/002715/002715695/dv/kplr002715695-20141002224145_dvr.pdf,4.095800,131.618,2.45496e+06,2.30034530000e-02,9.8922063,84.980,8.6530000e-01,1.7260,1.4520000e-01,4.4760000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6699648,-0.6921954,1.4122185,-0.5630412,296,mandel-agol_geometric_transit_model,1,1.2410000e+01,3.929e+03,4.819e+03,1.195e+01,3.822e+03,293,2.388e+03,3.73800e+02,1.8630000,0.045690,8.52e+02,2,,01011111111111111000000000000000,4791.00,4.58,0.070,0.742,PHO1,KIC0,KIC0,DSEP,8.023e+00,1.153e+01,-3.0290e+00,0.72440,3.7860000e-01,1.5910e+01,1.0770000e+00,2.6280000e-01,5.09210000e+00,19.468933,37.974233,1.5000000e+00,-1.1410000e+00,-5.4360000e-04,6.8700000e-05,2.02320000e-01,-5.67620000e-02,2.10130000e-01,0,0,0,7.02310000e-02,-3.95500000e-01,0.4016800,0,0,0,93.9346,5.6038,0.4616,97.1953,2.0872,0.7175,PC,PC,1.43820693940000e-25,7.83946600e+00,-1.4680840000e-01,1.12402400e+00
313,2715695,2,q1_q17_dr24_tce,15-JAN-2015,002/002715/002715695/dv/kplr002715695-002-20141002224145_dvs.pdf,002/002715/002715695/dv/kplr002715695-20141002224145_dvr.pdf,7.558770,137.966,2.45497e+06,2.25723640000e-02,52.8974780,89.860,1.2600000e-01,1.1080,2.4840000e-02,6.4100000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6699648,-0.6921954,1.4122185,-0.5630412,154,mandel-agol_geometric_transit_model,1,1.0250000e+01,1.826e+03,2.223e+03,1.063e+01,1.924e+03,147,1.092e+03,1.85900e+02,1.8280000,0.068750,6.94e+02,2,,01011111111111111000000000000000,4791.00,4.58,0.070,0.742,PHO1,KIC0,KIC0,DSEP,2.964e+00,9.850e+00,-3.0210e+00,0.75950,9.9290000e+00,1.2970e+01,1.0400000e+00,3.0670000e-01,2.38460000e+01,19.468849,37.974745,-2.1060000e+00,7.0290000e-01,1.5350000e-03,-1.0850000e-03,3.63530000e-01,6.64840000e-01,7.57730000e-01,0,0,0,2.74500000e-01,2.72530000e-01,0.3868100,0,0,0,74.7382,19.7677,5.4941,80.7564,11.1418,8.1018,PC,PC,5.21900963950000e-19,7.90458400e+00,-1.3473070000e-01,1.13078500e+00
314,2716801,1,q1_q17_dr24_tce,15-JAN-2015,002/002716/002716801/dv/kplr002716801-001-20141002224145_dvs.pdf,002/002716/002716801/dv/kplr002716801-20141002224145_dvr.pdf,42.521500,136.134,2.45497e+06,2.90048710000e-02,27.8973580,88.180,8.8590000e-01,6.0960,7.2800000e-01,7.3350000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4399606,0.3431638,0.0509862,-0.1057132,31,mandel-agol_geometric_transit_model,1,1.4490000e+01,1.453e+03,1.757e+03,1.624e+01,4.030e+02,30,1.785e+02,5.12000e+01,2.8930000,0.239000,5.10e+02,2,,01111111111111111000000000000000,5911.00,4.52,-0.100,0.914,PHO1,KIC0,KIC0,DSEP,5.788e+00,1.471e+01,-3.1640e+00,0.70950,6.6520000e-02,2.0730e+01,9.8540000e-01,2.1510000e-01,2.94660000e+01,19.483618,37.971925,-1.0380000e+00,1.8170000e+00,7.7710000e-04,-1.8450000e-03,-5.55040000e-01,1.17120000e-01,5.67260000e-01,0,0,0,-6.15940000e-01,6.63200000e-02,0.6195000,0,0,0,98.0540,1.8642,0.0819,99.3319,0.5716,0.0965,PC,PC,4.36695268770000e-46,7.34677600e+00,-1.8667310000e-02,1.03693000e+00
317,2837111,1,q1_q17_dr24_tce,15-JAN-2015,002/002837/002837111/dv/kplr002837111-001-20141002224145_dvs.pdf,002/002837/002837111/dv/kplr002837111-20141002224145_dvr.pdf,8.734860,135.085,2.45497e+06,1.52806280000e-02,15.4292340,89.530,1.2690000e-01,4.3570,6.6630000e-02,2.8000000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4407924,0.3620144,0.0144438,-0.0904642,155,mandel-agol_geometric_transit_model,1,2.3060000e+01,5.266e+03,6.335e+03,2.540e+01,2.002e+03,153,1.060e+03,2.08500e+02,1.6010000,0.084280,8.91e+02,2,,11111111111111111000000000000000,5982.00,4.49,-0.040,0.960,PHO1,KIC0,KIC0,DSEP,5.599e+00,2.220e+01,-2.8230e+00,0.61820,5.4390000e-02,3.5910e+01,1.0390000e+00,1.2720000e-01,1.15030000e+01,19.162912,38.088302,-1.1700000e+00,-4.6190000e-01,3.2860000e-04,5.9710000e-05,-9.52540000e-02,-2.39870000e-01,2.58090000e-01,0,0,0,-1.05090000e-02,-3.44060000e-01,0.3442200,0,0,0,99.0744,0.8875,0.0380,99.6913,0.3087,0.0000,PC,PC,1.17394112980000e-98,7.41317600e+00,-1.2534900000e-01,1.06063200e+00
320,2860656,1,q1_q17_dr24_tce,15-JAN-2015,002/002860/002860656/dv/kplr002860656-001-20141002224145_dvs.pdf,002/002860/002860656/dv/kplr002860656-20141002224145_dvr.pdf,4.114920,135.327,2.45497e+06,1.33602730000e-02,6.3937018,82.900,7.9000000e-01,3.1200,1.0710000e-01,1.7470000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3844086,0.5367432,-0.2035958,-0.0047986,280,mandel-agol_geometric_transit_model,1,1.1110000e+01,6.512e+03,8.010e+03,1.099e+01,3.549e+03,272,2.206e+03,3.59300e+02,1.3510000,0.050390,1.14e+03,1,,00011111111111111000000000000000,6011.00,4.51,-0.180,0.927,KIC0,KIC0,KIC0,DSEP,4.522e+00,1.070e+01,-4.8850e+00,0.71030,1.7270000e+00,1.5060e+01,1.0390000e+00,4.5670000e-01,2.79060000e-01,19.545057,38.041948,2.0120000e-01,-2.5800000e-01,-1.4840000e-05,-4.8350000e-05,1.22360000e+00,-1.16340000e-01,1.22910000e+00,0,0,0,1.08010000e+00,8.17040000e-02,1.0832000,0,0,0,81.0923,16.6981,2.2096,85.5468,8.7385,5.7146,PC,PC,2.91697601200000e-25,7.32196500e+00,-1.4329040000e-01,1.05043600e+00
333,1872821,1,q1_q17_dr24_tce,15-JAN-2015,001/001872/001872821/dv/kplr001872821-001-20141002224145_dvs.pdf,001/001872/001872821/dv/kplr001872821-20141002224145_dvr.pdf,10.273800,134.651,2.45497e+06,1.93391730000e-02,18.6105920,87.840,7.0000000e-01,3.1250,1.1420000e-01,3.9020000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4742658,0.1652890,0.3243822,-0.2202508,126,mandel-agol_geometric_transit_model,1,1.9570000e+01,3.009e+03,3.752e+03,2.136e+01,1.638e+03,125,9.523e+02,1.98500e+02,1.8060000,0.090820,7.74e+02,1,,11111111111111111000000000000000,5718.00,4.55,-0.120,0.856,PHO1,KIC0,KIC0,DSEP,5.951e+00,1.920e+01,-2.8300e+00,0.54900,5.4260000e+00,3.4980e+01,1.0190000e+00,1.4740000e-01,7.48050000e+00,19.495180,37.320801,3.4250000e-01,-3.2660000e-02,-8.5170000e-05,-4.0800000e-04,-5.17090000e-02,-1.44260000e-01,1.53250000e-01,0,0,0,-5.65530000e-02,-2.33490000e-01,0.2402400,0,0,0,99.5232,0.4768,0.0000,99.7902,0.2098,0.0000,PC,PC,2.27921985790000e-72,7.58570500e+00,-2.8782380000e-02,1.07121400e+00
