rowid,kepid,tce_plnt_num,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_time0bk,tce_time0,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_eccen,tce_longp,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_max_sngle_ev,tce_max_mult_ev,tce_minmes,tce_mesmad,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_fwm_stat,tce_fwm_sra,tce_fwm_sdec,tce_fwm_srao,tce_fwm_sdeco,tce_fwm_prao,tce_fwm_pdeco,tce_dicco_mra,tce_dicco_mdec,tce_dicco_msky,tce_dicco_fra,tce_dicco_fdec,tce_dicco_fsky,tce_dikco_mra,tce_dikco_mdec,tce_dikco_msky,tce_dikco_fra,tce_dikco_fdec,tce_dikco_fsky,av_vf_pc,av_vf_afp,av_vf_ntp,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
17708,11572263,1,q1_q17_dr24_tce,15-JAN-2015,011/011572/011572263/dv/kplr011572263-001-20141002224145_dvs.pdf,011/011572/011572263/dv/kplr011572263-20141002224145_dvr.pdf,0.892170,131.610,2.45496e+06,4.77823880000e-03,2.1122486,81.830,3.0000000e-01,3.0940,1.6160000e-02,2.6300000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.2871012,1.0053856,-0.9520616,0.3275420,1498,mandel-agol_geometric_transit_model,1,9.0590000e+00,3.613e+04,4.384e+04,1.024e+01,1.919e+04,1475,2.170e+04,2.67600e+03,0.7634000,0.019570,2.56e+03,0,,11111111111111111000000000000000,6701.00,4.21,-0.220,1.464,PHO1,KIC0,KIC0,DSEP,5.308e+00,7.557e+00,-7.5310e+00,4.63100,1.5370000e-01,1.6320e+00,1.1990000e+00,9.9660000e-01,4.54130000e+00,19.844676,49.537100,7.2940000e-01,-1.0460000e+00,-1.6710000e-05,2.7490000e-05,2.56520000e-01,4.98610000e-01,5.60730000e-01,0,0,0,2.76430000e-01,4.98310000e-01,0.5698500,0,0,0,0.0328,2.6248,97.3424,0.0000,1.1084,98.8916,NTP,NTP,1.20860291430000e-11,8.04506500e+00,-1.4967120000e-01,1.15404500e+00
17731,11193046,1,q1_q17_dr24_tce,15-JAN-2015,011/011193/011193046/dv/kplr011193046-001-20141002224145_dvs.pdf,011/011193/011193046/dv/kplr011193046-20141002224145_dvr.pdf,1.487500,131.941,2.45496e+06,1.02650100000e-02,2.9105598,80.110,5.0000000e-01,3.4270,4.6280000e-02,1.1650000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4624228,0.2631932,-0.0503488,-0.0365148,910,mandel-agol_geometric_transit_model,1,9.7220000e+00,2.207e+04,2.925e+04,9.372e+00,1.166e+04,896,2.447e+04,2.60200e+03,3.4350000,0.031900,3.62e+03,0,,11111111111111111000000000000000,8377.00,3.76,-0.340,3.067,KIC0,KIC0,KIC0,DSEP,6.924e+00,9.403e+00,-7.9810e+00,2.56100,2.6490000e-17,3.6720e+00,1.0340000e+00,8.4880000e-01,2.99460000e+00,19.545924,48.868769,2.2720000e-01,-7.6960000e-02,-1.8770000e-05,3.4170000e-05,8.72100000e-01,9.47580000e-01,1.28780000e+00,0,0,0,6.53570000e-01,4.30550000e+00,4.3548000,0,0,0,0.0514,8.2441,91.7045,0.0000,1.9137,98.0863,NTP,NTP,2.47947390530000e-11,1.01487700e+01,1.6397180000e-01,1.40595400e+00
17732,11193046,2,q1_q17_dr24_tce,15-JAN-2015,011/011193/011193046/dv/kplr011193046-002-20141002224145_dvs.pdf,011/011193/011193046/dv/kplr011193046-20141002224145_dvr.pdf,1.321470,131.853,2.45496e+06,1.05492490000e-02,1.6469667,56.850,9.0070000e-01,2.8080,1.4890000e-01,9.8130000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4624228,0.2631932,-0.0503488,-0.0365148,774,mandel-agol_geometric_transit_model,1,7.7010000e+00,1.551e+04,1.875e+04,1.121e+01,8.931e+03,686,1.368e+04,1.99600e+03,3.5310000,0.029480,3.77e+03,0,,11111111111111111000000000000000,8377.00,3.76,-0.340,3.067,KIC0,KIC0,KIC0,DSEP,3.674e+00,8.096e+00,-5.7510e+00,2.60100,9.3690000e-02,3.1130e+00,9.5120000e-01,7.1030000e-01,3.89450000e+01,19.545892,48.868914,-9.4100000e-01,4.4780000e-01,9.8840000e-05,-2.2710000e-05,-3.15300000e+00,5.77450000e+00,6.57920000e+00,0,0,0,-2.65560000e+00,5.63680000e+00,6.2310000,0,0,0,0.1712,4.8951,94.9337,0.0000,1.2310,98.7690,NTP,NTP,7.82929037990000e-10,9.51393400e+00,8.5483830000e-02,1.32697700e+00
17755,11445111,1,q1_q17_dr24_tce,15-JAN-2015,011/011445/011445111/dv/kplr011445111-001-20141002224145_dvs.pdf,011/011445/011445111/dv/kplr011445111-20141002224145_dvr.pdf,1.317350,131.836,2.45496e+06,5.18741700000e-03,1.5816340,55.440,8.9710000e-01,2.8850,7.4720000e-02,2.3900000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3871296,0.8361288,-0.8635200,0.3103800,812,mandel-agol_geometric_transit_model,1,1.0210000e+01,1.733e+04,2.076e+04,1.120e+01,1.041e+04,800,1.226e+04,1.82000e+03,1.0080000,0.026990,2.55e+03,0,,11111110111011101000000000000000,7128.00,4.12,-0.020,1.781,PHO1,KIC0,KIC0,DSEP,6.782e+00,9.116e+00,-5.6570e+00,2.27300,5.9010000e-03,4.0110e+00,1.1200000e+00,6.2060000e-01,6.57740000e+00,19.061024,49.331746,4.5280000e-01,-1.0580000e+00,-1.1730000e-05,2.4630000e-05,4.31230000e-02,-1.12890000e-01,1.20850000e-01,0,0,0,4.72790000e-02,-1.27020000e-01,0.1355400,0,0,0,0.6756,2.9547,96.3697,0.0741,1.1091,98.8168,NTP,NTP,5.55706446820000e-15,8.39412300e+00,1.2220890000e-01,1.16411400e+00
17758,11464245,3,q1_q17_dr24_tce,15-JAN-2015,011/011464/011464245/dv/kplr011464245-003-20141002224145_dvs.pdf,011/011464/011464245/dv/kplr011464245-20141002224145_dvr.pdf,0.905619,131.985,2.45496e+06,1.48510030000e-02,2.7947975,87.950,1.0000000e-01,2.5000,3.6950000e-02,2.5490000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4244934,0.6413300,-0.5993220,0.1926154,395,mandel-agol_geometric_transit_model,0,-1.0000000e+00,-1.000e+00,-1.000e+00,1.358e+01,3.536e+03,271,1.142e+04,1.13500e+03,2.9560000,0.021410,3.11e+03,0,,10011001100110011000000000000000,7631.00,4.12,-0.120,1.824,KIC0,KIC0,KIC0,DSEP,4.061e+00,8.195e+00,-6.3990e+00,1.83100,0.0000000e+00,4.4750e+00,-1.2200000e-01,7.8080000e-01,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,0.2876,12.0172,87.6951,0.0004,2.7372,97.2624,NTP,NTP,1.61333099070000e-10,9.27043800e+00,-7.1935450000e-02,1.31508900e+00
17759,11465134,1,q1_q17_dr24_tce,15-JAN-2015,011/011465/011465134/dv/kplr011465134-001-20141002224145_dvs.pdf,011/011465/011465134/dv/kplr011465134-20141002224145_dvr.pdf,1.487760,132.669,2.45497e+06,5.37025650000e-03,3.3299467,77.870,7.0000000e-01,2.4630,2.5670000e-02,2.9690000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.5956216,0.0326768,-0.0192924,-0.0057936,897,mandel-agol_geometric_transit_model,1,1.4550000e+01,1.740e+04,2.091e+04,1.461e+01,1.149e+04,883,3.207e+04,2.01200e+03,1.3320000,0.034180,3.54e+03,0,,11111111111111111000000000000000,9828.00,4.11,0.070,2.273,KIC0,KIC0,KIC0,DSEP,2.588e+01,1.633e+01,-6.7460e+00,2.98500,3.1490000e-05,5.4720e+00,8.9080000e-01,4.1300000e-01,9.24530000e+00,19.760814,49.374427,1.0390000e+00,-1.2430000e-02,-3.2400000e-05,-3.0290000e-06,-3.33370000e-02,-1.97410000e-02,3.87440000e-02,0,0,0,-1.67900000e-01,-1.91560000e-01,0.2547300,0,0,0,1.0222,10.8513,88.1265,0.1400,2.4531,97.4068,NTP,NTP,5.85588945530000e-46,7.84750800e+00,-6.5050860000e-01,1.19758700e+00
17765,11509728,1,q1_q17_dr24_tce,15-JAN-2015,011/011509/011509728/dv/kplr011509728-001-20141002224145_dvs.pdf,011/011509/011509728/dv/kplr011509728-20141002224145_dvr.pdf,0.509133,131.822,2.45496e+06,1.71403710000e-03,4.1913315,86.190,2.7810000e-01,0.8930,1.6560000e-03,3.3250000e+00,0,0,claret_nonlinear_limb_darkening_model_2011,0.4619936,0.3216232,-0.0882712,-0.0322552,2623,mandel-agol_geometric_transit_model,1,2.8930000e+00,3.163e+04,3.854e+04,1.054e+01,3.362e+04,2585,9.786e+04,4.88100e+03,0.6264000,0.015950,5.12e+03,0,,11111111111111111000000000000000,8016.00,3.71,0.020,3.349,KIC0,KIC0,KIC0,DSEP,2.305e+01,7.651e+00,-5.5970e+00,3.37800,0.0000000e+00,2.2650e+00,3.7810000e-01,7.3150000e-01,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-2.49530000e+00,4.57270000e+00,5.20920000e+00,0,0,0,-3.81630000e+00,5.40040000e+00,6.6128000,0,0,0,0.3729,17.7156,81.9116,0.0118,5.1779,94.8103,NTP,NTP,1.01258008650000e-09,9.01955200e+00,1.5898840000e-01,1.24684200e+00
17767,11551652,2,q1_q17_dr24_tce,15-JAN-2015,011/011551/011551652/dv/kplr011551652-002-20141002224145_dvs.pdf,011/011551/011551652/dv/kplr011551652-20141002224145_dvr.pdf,3.773740,131.831,2.45496e+06,4.09809890000e-03,12.0233660,88.570,3.0000000e-01,2.2980,1.0300000e-02,1.9130000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.2521880,1.1491296,-1.1788114,0.4200568,187,mandel-agol_geometric_transit_model,1,7.8670000e+00,3.363e+03,3.824e+03,1.151e+01,2.392e+03,183,2.370e+03,5.55400e+02,0.9252000,0.053590,2.00e+03,1,1,11111110111011101000000000000000,7302.00,3.96,-0.500,2.069,PHO54,PHO54,PHO54,DSEP,3.685e+00,7.644e+00,-3.7030e+00,0.85190,6.0060000e-04,8.9730e+00,1.0290000e+00,4.8440000e-01,1.58300000e+00,19.171658,49.550949,-3.4920000e-01,-7.7850000e-01,5.1200000e-06,1.5940000e-05,9.69670000e-01,7.98020000e-01,1.25580000e+00,0,0,0,9.35420000e-01,8.52790000e-01,1.2658000,0,0,0,22.9880,15.4547,61.5573,11.6535,9.0354,79.3111,NTP,NTP,3.56865055720000e-11,8.35803700e+00,-2.4946830000e-01,1.21150500e+00
17778,11044196,1,q1_q17_dr24_tce,15-JAN-2015,011/011044/011044196/dv/kplr011044196-001-20141002224145_dvs.pdf,011/011044/011044196/dv/kplr011044196-20141002224145_dvr.pdf,664.759000,238.029,2.45507e+06,1.71308930000e-02,120.8031800,89.540,9.7170000e-01,12.6300,3.0500000e+00,1.5680000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.8932004,-1.1525954,1.6646146,-0.4698214,3,mandel-agol_geometric_transit_model,1,5.4700000e+00,2.407e+02,3.155e+02,2.760e+01,3.900e+01,2,7.877e+01,1.50300e+01,29.6700000,1.475000,5.85e+02,0,,11111101110111011000000000000000,4042.00,2.02,0.560,15.870,KIC0,KIC0,KIC0,DSEP,4.833e+01,8.123e+00,-3.0750e+00,0.69360,9.0750000e+00,1.1710e+01,6.7340000e-01,3.7860000e-01,1.50570000e+01,19.850962,48.547180,-5.3620000e+00,-1.0790000e+00,8.1800000e-04,1.4620000e-04,1.46880000e-01,9.75760000e-01,9.86750000e-01,0,0,0,2.40610000e-01,9.89630000e-01,1.0185000,0,0,0,8.0559,5.2425,86.7016,1.5828,1.4803,96.9369,NTP,NTP,8.33368910070000e-09,1.11090900e+01,-3.0437300000e+00,1.98803900e+00
17786,11125756,1,q1_q17_dr24_tce,15-JAN-2015,011/011125/011125756/dv/kplr011125756-001-20141002224145_dvs.pdf,011/011125/011125756/dv/kplr011125756-20141002224145_dvr.pdf,0.613214,131.978,2.45496e+06,6.72389730000e-03,1.9490793,89.230,2.6290000e-02,2.4190,1.6170000e-02,5.3650000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3334030,0.7408680,-0.5020786,0.1227486,1740,mandel-agol_geometric_transit_model,1,1.0440000e+01,3.236e+04,3.962e+04,1.205e+01,2.231e+04,1715,3.817e+04,3.37600e+03,0.7623000,0.014200,2.34e+03,0,,11111110111011101000000000000000,6190.00,4.41,-0.220,1.039,PHO1,KIC0,KIC0,DSEP,1.031e+01,9.938e+00,-7.9240e+00,0.86750,8.0010000e-04,1.1460e+01,1.0500000e+00,7.9730000e-01,3.78870000e+01,19.018895,48.741596,-2.5620000e+00,9.5880000e-01,1.4130000e-04,-5.4450000e-05,-5.73800000e+00,-1.46630000e+00,5.92240000e+00,0,0,0,-5.77220000e+00,-1.49810000e+00,5.9634000,0,0,0,0.8004,61.2675,37.9321,0.8839,67.1156,32.0005,NTP,AFP,9.23693060900000e-17,8.52562800e+00,-3.3891410000e-01,1.24852600e+00
17793,11193457,1,q1_q17_dr24_tce,15-JAN-2015,011/011193/011193457/dv/kplr011193457-001-20141002224145_dvs.pdf,011/011193/011193457/dv/kplr011193457-20141002224145_dvr.pdf,535.300000,446.150,2.45528e+06,9.87406260000e-03,445.2614100,89.970,1.9970000e-01,9.0920,9.2550000e-02,1.2810000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.8092812,-1.0188484,1.6746236,-0.5792988,3,mandel-agol_geometric_transit_model,1,3.7870000e+00,2.017e+02,2.366e+02,6.331e+01,3.900e+01,2,8.134e+02,2.61800e-01,16.8400000,1.259000,6.68e+02,0,,11111111111111111000000000000000,4295.00,2.02,-0.020,15.630,PHO1,KIC0,KIC0,DSEP,3.969e+01,1.005e+01,-1.6530e+01,0.65220,4.7810000e-01,1.5410e+01,3.7680000e-01,1.6440000e+00,4.65680000e+00,19.559199,48.899412,-3.2610000e+00,1.1590000e+00,4.3790000e-04,-1.8090000e-04,5.48480000e-01,-2.12150000e+00,2.19130000e+00,0,0,0,1.62680000e-01,-2.53960000e+00,2.5448000,0,0,0,1.1425,0.8194,98.0381,0.1077,0.9896,98.9027,NTP,NTP,3.25854374500000e-10,1.17666000e+01,-3.6829070000e+00,2.23188300e+00
17803,11289905,2,q1_q17_dr24_tce,15-JAN-2015,011/011289/011289905/dv/kplr011289905-002-20141002224145_dvs.pdf,011/011289/011289905/dv/kplr011289905-20141002224145_dvr.pdf,0.685071,131.963,2.45496e+06,4.81895770000e-03,2.5359768,83.210,3.0000000e-01,1.9790,1.0430000e-02,2.6430000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3388848,0.9418344,-0.9687368,0.3442048,906,mandel-agol_geometric_transit_model,1,9.3430000e+00,1.433e+04,1.449e+04,1.093e+01,9.776e+03,751,1.145e+04,1.47900e+03,0.8819000,0.017290,3.19e+03,0,,11111110111011101000000000000000,7334.00,4.16,-0.160,1.677,PHO1,KIC0,KIC0,DSEP,3.603e+00,7.344e+00,-7.3830e+00,3.32200,2.2140000e-02,2.2110e+00,1.2720000e+00,1.0050000e+00,1.29550000e+01,19.199516,49.089997,1.4180000e+00,6.7350000e-01,-3.7680000e-05,-1.9360000e-05,7.94670000e-01,-3.24030000e-01,8.58200000e-01,0,0,0,6.80390000e-01,-3.94520000e-01,0.7865000,0,0,0,0.1032,3.1721,96.7247,0.0000,1.1142,98.8858,NTP,NTP,6.22539164650000e-11,8.22537100e+00,-1.1241570000e+00,1.31613500e+00
17807,11305366,1,q1_q17_dr24_tce,15-JAN-2015,011/011305/011305366/dv/kplr011305366-001-20141002224145_dvs.pdf,011/011305/011305366/dv/kplr011305366-20141002224145_dvr.pdf,3.461960,132.277,2.45497e+06,6.33893570000e-03,3.0954031,83.450,3.5330000e-01,8.0510,5.7890000e-02,4.5840000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.2561040,1.1062944,-1.0901640,0.3836688,390,mandel-agol_geometric_transit_model,1,1.2150000e+01,2.597e+04,3.151e+04,2.309e+01,4.953e+03,380,6.900e+03,1.57900e+03,1.1400000,0.048810,1.76e+03,0,,11111111111111111000000000000000,6880.00,4.12,-0.340,1.648,PHO1,KIC0,KIC0,DSEP,4.503e+00,1.341e+01,-6.0360e+00,2.56100,4.7720000e-02,5.2350e+00,9.0650000e-01,4.5030000e-01,1.71250000e+01,19.714837,49.058676,7.3200000e-01,-7.0000000e-01,-3.3080000e-05,3.4590000e-05,-7.03720000e-02,2.40310000e-01,2.50400000e-01,0,0,0,-1.19010000e-01,3.28080000e-01,0.3490000,0,0,0,3.0560,6.3767,90.5673,0.1183,1.5918,98.2900,NTP,NTP,4.86543943210000e-27,9.08964800e+00,5.6904900000e-01,1.19918900e+00
17824,11465959,1,q1_q17_dr24_tce,15-JAN-2015,011/011465/011465959/dv/kplr011465959-001-20141002224145_dvs.pdf,011/011465/011465959/dv/kplr011465959-20141002224145_dvr.pdf,2.521180,132.196,2.45497e+06,4.76396180000e-03,3.0869151,84.040,3.2060000e-01,5.9410,3.1380000e-02,2.6560000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3261524,0.6995644,-0.3881784,0.0654284,539,mandel-agol_geometric_transit_model,1,7.9320000e+00,2.619e+04,3.130e+04,1.081e+01,6.812e+03,523,6.117e+03,1.07100e+03,0.4746000,0.035080,1.34e+03,0,,11111111111111111000000000000000,5938.00,4.47,-0.360,0.913,PHO1,KIC0,KIC0,DSEP,1.756e+01,8.111e+00,-8.0880e+00,4.88700,2.6130000e-01,1.6600e+00,9.7800000e-01,9.9720000e-01,1.35800000e+01,19.783803,49.345225,2.8890000e+00,-2.8960000e+00,-6.9150000e-05,7.6880000e-05,4.94660000e+00,-3.27540000e+00,5.93270000e+00,0,0,0,4.94360000e+00,-3.25850000e+00,5.9209000,0,0,0,0.8342,44.8269,54.3389,0.9111,41.8303,57.2586,NTP,NTP,7.62775676720000e-14,7.79446900e+00,-3.0113010000e-01,1.13929000e+00
17859,11290515,2,q1_q17_dr24_tce,15-JAN-2015,011/011290/011290515/dv/kplr011290515-002-20141002224145_dvs.pdf,011/011290/011290515/dv/kplr011290515-20141002224145_dvr.pdf,12.267100,141.284,2.45497e+06,5.65358380000e-03,31.3514530,89.190,4.4160000e-01,2.7010,1.8840000e-02,3.6290000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.2875604,0.8765380,-0.6681594,0.1893362,81,mandel-agol_geometric_transit_model,1,7.4440000e+00,1.919e+03,2.231e+03,9.713e+00,1.027e+03,78,6.339e+02,1.16100e+02,0.6743000,0.102900,8.88e+02,2,1,11111110111011101000000000000000,6177.00,4.34,-0.340,1.093,PHO1,KIC0,KIC0,DSEP,2.584e+00,7.213e+00,-2.7730e+00,0.66130,2.8600000e-01,1.0910e+01,1.0320000e+00,3.8450000e-01,1.90460000e+00,19.222975,49.021681,-5.7950000e-01,-9.3130000e-01,2.1930000e-05,3.3150000e-05,-5.21150000e-01,-1.73790000e-01,5.49360000e-01,0,0,0,-5.51550000e-01,-2.30870000e-01,0.5979200,0,0,0,51.6401,9.2254,39.1345,53.5825,15.9035,30.5140,NTP,PC,1.51364531440000e-11,7.73075000e+00,-1.7458930000e-01,1.11186400e+00
17867,11362162,1,q1_q17_dr24_tce,15-JAN-2015,011/011362/011362162/dv/kplr011362162-001-20141002224145_dvs.pdf,011/011362/011362162/dv/kplr011362162-20141002224145_dvr.pdf,489.268000,440.541,2.45527e+06,2.25884330000e-02,383.5957900,89.920,5.3110000e-01,8.5150,2.5980000e-01,5.7830000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5776204,-0.1155516,0.6382832,-0.3328744,3,mandel-agol_geometric_transit_model,1,3.5110000e+00,2.315e+02,2.187e+02,8.234e+00,3.900e+01,2,8.092e+01,1.25700e+01,2.4500000,1.233000,2.28e+02,0,,00011111111111111000000000000000,5759.00,4.46,0.210,0.994,KIC0,KIC0,KIC0,DSEP,1.867e+01,8.357e+00,-3.2040e+00,0.62180,6.5100000e-03,1.3440e+01,4.2020000e-01,3.8340000e-01,3.87440000e+00,19.802921,49.198454,1.6250000e+00,1.5980000e+00,-1.7730000e-03,-4.7550000e-04,-4.20440000e-01,-1.14020000e+00,1.21530000e+00,0,0,0,-7.28560000e-01,-9.17390000e-01,1.1715000,0,0,0,1.9857,0.8890,97.1253,0.1191,1.0821,98.7987,NTP,NTP,4.94103436600000e-10,9.56226000e+00,-2.0097880000e+00,1.69363600e+00
17879,11468301,1,q1_q17_dr24_tce,15-JAN-2015,011/011468/011468301/dv/kplr011468301-001-20141002224145_dvs.pdf,011/011468/011468301/dv/kplr011468301-20141002224145_dvr.pdf,2.543110,132.466,2.45497e+06,5.79376080000e-03,1.8626032,67.300,7.1870000e-01,7.3390,8.6910000e-02,3.4560000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3055440,0.9240062,-0.8277710,0.2737214,537,mandel-agol_geometric_transit_model,1,8.9420000e+00,2.903e+04,3.551e+04,2.302e+01,6.669e+03,512,1.652e+04,7.82300e+03,0.8592000,0.038820,1.72e+03,0,,11111111111111111000000000000000,6579.00,4.25,-0.180,1.359,PHO1,KIC0,KIC0,DSEP,9.700e+00,8.866e+00,-3.9210e+00,2.08800,8.4700000e-01,4.2450e+00,1.0090000e+00,4.4230000e-01,5.49850000e+00,19.843986,49.306414,-3.8940000e-01,-8.1540000e-01,1.0810000e-05,3.0550000e-05,-3.08190000e-01,-5.24280000e-01,6.08150000e-01,0,0,0,-3.28600000e-01,-4.19980000e-01,0.5332600,0,0,0,0.3139,2.3595,97.3266,0.0003,1.1118,98.8879,NTP,NTP,1.57800855900000e-16,7.67571700e+00,-2.8356510000e-01,1.12023700e+00
17880,11512815,1,q1_q17_dr24_tce,15-JAN-2015,011/011512/011512815/dv/kplr011512815-001-20141002224145_dvs.pdf,011/011512/011512815/dv/kplr011512815-20141002224145_dvr.pdf,0.815700,131.593,2.45496e+06,3.75274220000e-03,4.2858538,88.160,1.3740000e-01,1.4460,5.5090000e-03,1.7200000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.5154456,-0.1043840,0.7431760,-0.3877072,1641,mandel-agol_geometric_transit_model,1,4.1240000e+00,1.964e+04,2.398e+04,9.392e+00,2.102e+04,1616,1.813e+04,2.16000e+03,0.3071000,0.016070,1.61e+03,0,,11111111111111111000000000000000,5356.00,4.61,-0.240,0.750,PHO1,KIC0,KIC0,DSEP,7.275e+00,9.290e+00,-2.6260e+00,0.68330,2.8680000e+00,1.3600e+01,4.4390000e-01,2.8260000e-01,5.82180000e+01,19.631877,49.435968,6.1970000e+00,1.2810000e+01,-1.1130000e-04,-2.4580000e-04,-1.00070000e+01,5.65080000e-01,1.00220000e+01,0,0,0,-1.01050000e+01,4.76550000e-01,10.1160000,0,0,0,6.3133,70.5296,23.1570,7.6534,73.3582,18.9885,NTP,AFP,4.18531833850000e-17,7.83590000e+00,-4.1010200000e-01,1.16501400e+00
17897,11044394,2,q1_q17_dr24_tce,15-JAN-2015,011/011044/011044394/dv/kplr011044394-002-20141002224145_dvs.pdf,011/011044/011044394/dv/kplr011044394-20141002224145_dvr.pdf,3.748880,134.250,2.45497e+06,4.46328470000e-03,4.7495430,88.130,1.5490000e-01,5.9840,2.7240000e-02,2.3120000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3624270,0.8789764,-0.8892472,0.3161612,290,mandel-agol_geometric_transit_model,1,8.4040000e+00,1.255e+04,1.253e+04,1.214e+01,3.705e+03,284,3.752e+03,8.60500e+02,0.8168000,0.053580,1.74e+03,0,,11111101110111011000000000000000,7069.00,4.15,-0.060,1.677,PHO1,KIC0,KIC0,DSEP,4.439e+00,8.491e+00,-5.4570e+00,1.78400,9.2260000e-02,4.7590e+00,9.8980000e-01,6.4280000e-01,1.20140000e+01,19.856170,48.579315,1.5460000e+00,-2.7170000e+00,-3.5270000e-05,6.0850000e-05,2.95870000e-03,4.44770000e-02,4.45750000e-02,0,0,0,1.34740000e-02,-4.80060000e-03,0.0143040,0,0,0,0.6781,10.5221,88.7998,0.1056,2.3679,97.5265,NTP,NTP,2.01863970580000e-12,8.70095600e+00,-7.5131120000e-02,1.23491500e+00
17898,11086712,1,q1_q17_dr24_tce,15-JAN-2015,011/011086/011086712/dv/kplr011086712-001-20141002224145_dvs.pdf,011/011086/011086712/dv/kplr011086712-20141002224145_dvr.pdf,0.652402,131.755,2.45496e+06,3.88390770000e-03,1.0803619,40.100,8.2640000e-01,2.6300,3.1820000e-02,1.4480000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3835836,0.8549120,-0.8954600,0.3245592,2052,mandel-agol_geometric_transit_model,1,8.9930000e+00,3.547e+04,4.280e+04,1.959e+01,2.625e+04,2018,4.732e+04,4.24300e+03,0.7938000,0.017020,3.32e+03,0,,11111111111111111000000000000000,7184.00,4.08,-0.040,1.873,PHO1,KIC0,KIC0,DSEP,6.202e+00,1.533e+01,-7.4940e+00,4.16700,1.5080000e-06,3.6800e+00,5.8650000e-01,4.8870000e-01,2.51700000e+00,19.543888,48.651674,-4.1620000e-01,-3.8070000e-01,5.0250000e-06,2.1720000e-06,-7.31220000e-02,4.95850000e-01,5.01210000e-01,0,0,0,-1.07360000e-01,2.66090000e-01,0.2869400,0,0,0,0.1246,6.0770,93.7984,0.0000,1.4847,98.5153,NTP,NTP,1.86187163150000e-24,1.04476000e+01,-1.0030570000e+00,1.61138300e+00
17899,11086712,2,q1_q17_dr24_tce,15-JAN-2015,011/011086/011086712/dv/kplr011086712-002-20141002224145_dvs.pdf,011/011086/011086712/dv/kplr011086712-20141002224145_dvr.pdf,1.304920,132.888,2.45497e+06,5.04428540000e-03,1.0051966,54.580,5.8260000e-01,8.1220,6.1550000e-02,2.7560000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3835836,0.8549120,-0.8954600,0.3245592,1030,mandel-agol_geometric_transit_model,1,1.0890000e+01,1.976e+04,1.989e+04,1.560e+01,1.317e+04,1012,1.862e+04,4.05000e+03,1.0310000,0.027030,2.64e+03,0,,11111111111111111000000000000000,7184.00,4.08,-0.040,1.873,PHO1,KIC0,KIC0,DSEP,4.991e+00,1.135e+01,-2.5970e+00,0.65950,4.6080000e-03,1.7210e+01,9.5930000e-01,2.2880000e-01,9.15150000e+00,19.543888,48.651665,-4.1670000e-01,-4.1320000e-01,9.5730000e-06,5.0300000e-06,-3.50400000e-02,-1.31000000e-02,3.74090000e-02,0,0,0,-8.92760000e-02,-2.34900000e-01,0.2513000,0,0,0,3.2339,21.1245,75.6416,0.5055,7.5813,91.9132,NTP,NTP,1.90515138300000e-25,8.28301600e+00,1.5759490000e+00,9.43788500e-01
